DiffTime,Value,Description
21.47333,1.131,B2t30min
21.48,1.124,B2t30min
21.48667,1.117,B2t30min
21.49333,1.111,B2t30min
21.5,1.104,B2t30min
21.50667,1.098,B2t30min
21.51333,1.093,B2t30min
21.52,1.087,B2t30min
21.52667,1.081,B2t30min
21.53333,1.075,B2t30min
21.54,1.069,B2t30min
21.54667,1.061,B2t30min
21.55333,1.055,B2t30min
21.56,1.049,B2t30min
21.56667,1.043,B2t30min
21.57333,1.037,B2t30min
21.58,1.029,B2t30min
21.58667,1.022,B2t30min
21.59333,1.016,B2t30min
21.6,1.01,B2t30min
21.60667,1.004,B2t30min
21.61333,0.998,B2t30min
21.62,0.993,B2t30min
21.62667,0.987,B2t30min
21.63333,0.981,B2t30min
21.64,0.974,B2t30min
21.64667,0.968,B2t30min
21.65333,0.963,B2t30min
21.66,0.958,B2t30min
21.66667,0.953,B2t30min
21.67333,0.948,B2t30min
21.68,0.943,B2t30min
21.68667,0.938,B2t30min
21.69333,0.932,B2t30min
21.7,0.928,B2t30min
21.70667,0.922,B2t30min
21.71333,0.916,B2t30min
21.72,0.912,B2t30min
21.72667,0.908,B2t30min
21.73333,0.903,B2t30min
21.74,0.896,B2t30min
21.74667,0.891,B2t30min
21.75333,0.885,B2t30min
21.76,0.878,B2t30min
21.76667,0.873,B2t30min
21.77333,0.866,B2t30min
21.78,0.86,B2t30min
21.78667,0.853,B2t30min
21.79333,0.848,B2t30min
21.8,0.842,B2t30min
21.80667,0.838,B2t30min
21.81333,0.834,B2t30min
21.82,0.83,B2t30min
21.82667,0.825,B2t30min
21.83333,0.821,B2t30min
21.84,0.815,B2t30min
21.84667,0.81,B2t30min
21.85333,0.806,B2t30min
21.86,0.801,B2t30min
21.86667,0.796,B2t30min
21.87333,0.791,B2t30min
21.88,0.787,B2t30min
21.88667,0.782,B2t30min
21.89333,0.777,B2t30min
21.9,0.771,B2t30min
21.90667,0.766,B2t30min
21.91333,0.762,B2t30min
21.92,0.76,B2t30min
21.92667,0.757,B2t30min
21.93333,0.753,B2t30min
21.94,0.75,B2t30min
21.94667,0.746,B2t30min
21.95333,0.742,B2t30min
21.96,0.738,B2t30min
21.96667,0.731,B2t30min
21.97333,0.727,B2t30min
21.98,0.723,B2t30min
21.98667,0.718,B2t30min
21.99333,0.713,B2t30min
22,0.708,B2t30min
22.00667,0.705,B2t30min
22.01333,0.701,B2t30min
22.02,0.697,B2t30min
22.02667,0.692,B2t30min
22.03333,0.687,B2t30min
22.04,0.682,B2t30min
22.04667,0.677,B2t30min
22.05333,0.672,B2t30min
22.06,0.668,B2t30min
22.06667,0.665,B2t30min
22.07333,0.661,B2t30min
22.08,0.658,B2t30min
22.08667,0.654,B2t30min
22.09333,0.65,B2t30min
22.1,0.645,B2t30min
22.10667,0.642,B2t30min
22.11333,0.638,B2t30min
22.12,0.634,B2t30min
22.12667,0.63,B2t30min
22.13333,0.626,B2t30min
22.14,0.623,B2t30min
22.14667,0.617,B2t30min
22.15333,0.613,B2t30min
22.16,0.61,B2t30min
22.16667,0.607,B2t30min
22.17333,0.603,B2t30min
22.18,0.598,B2t30min
22.18667,0.595,B2t30min
22.19333,0.591,B2t30min
22.2,0.587,B2t30min
22.20667,0.582,B2t30min
22.21333,0.579,B2t30min
22.22,0.575,B2t30min
22.22667,0.571,B2t30min
22.23333,0.567,B2t30min
22.24,0.565,B2t30min
22.24667,0.563,B2t30min
22.25333,0.56,B2t30min
22.26,0.556,B2t30min
22.26667,0.553,B2t30min
22.27333,0.549,B2t30min
22.28,0.545,B2t30min
22.28667,0.542,B2t30min
22.29333,0.54,B2t30min
22.3,0.536,B2t30min
22.30667,0.532,B2t30min
22.31333,0.528,B2t30min
22.32,0.524,B2t30min
22.32667,0.521,B2t30min
22.33333,0.518,B2t30min
22.34,0.516,B2t30min
22.34667,0.513,B2t30min
22.35333,0.511,B2t30min
22.36,0.51,B2t30min
22.36667,0.507,B2t30min
22.37333,0.505,B2t30min
22.38,0.503,B2t30min
22.38667,0.502,B2t30min
22.39333,0.499,B2t30min
22.4,0.496,B2t30min
22.40667,0.493,B2t30min
22.41333,0.489,B2t30min
22.42,0.485,B2t30min
22.42667,0.482,B2t30min
22.43333,0.477,B2t30min
22.44,0.475,B2t30min
22.44667,0.471,B2t30min
22.45333,0.469,B2t30min
22.46,0.467,B2t30min
22.46667,0.464,B2t30min
22.47333,0.46,B2t30min
22.48,0.458,B2t30min
22.48667,0.456,B2t30min
22.49333,0.453,B2t30min
22.5,0.451,B2t30min
22.50667,0.449,B2t30min
22.51333,0.446,B2t30min
22.52,0.443,B2t30min
22.52667,0.44,B2t30min
22.53333,0.437,B2t30min
22.54,0.437,B2t30min
22.54667,0.435,B2t30min
22.55333,0.432,B2t30min
22.56,0.429,B2t30min
22.56667,0.426,B2t30min
22.57333,0.423,B2t30min
22.58,0.421,B2t30min
22.58667,0.419,B2t30min
22.59333,0.415,B2t30min
22.6,0.413,B2t30min
22.60667,0.411,B2t30min
22.61333,0.41,B2t30min
22.62,0.408,B2t30min
22.62667,0.405,B2t30min
22.63333,0.402,B2t30min
22.64,0.401,B2t30min
22.64667,0.398,B2t30min
22.65333,0.393,B2t30min
22.66,0.392,B2t30min
22.66667,0.39,B2t30min
22.67333,0.389,B2t30min
22.68,0.388,B2t30min
22.68667,0.387,B2t30min
22.69333,0.385,B2t30min
22.7,0.383,B2t30min
22.70667,0.382,B2t30min
22.71333,0.381,B2t30min
22.72,0.377,B2t30min
22.72667,0.375,B2t30min
22.73333,0.373,B2t30min
22.74,0.372,B2t30min
22.74667,0.371,B2t30min
22.75333,0.369,B2t30min
22.76,0.367,B2t30min
22.76667,0.366,B2t30min
22.77333,0.363,B2t30min
22.78,0.36,B2t30min
22.78667,0.357,B2t30min
22.79333,0.355,B2t30min
22.8,0.351,B2t30min
22.80667,0.348,B2t30min
22.81333,0.347,B2t30min
22.82,0.345,B2t30min
22.82667,0.343,B2t30min
22.83333,0.34,B2t30min
22.84,0.338,B2t30min
22.84667,0.337,B2t30min
22.85333,0.337,B2t30min
22.86,0.336,B2t30min
22.86667,0.334,B2t30min
22.87333,0.333,B2t30min
22.88,0.329,B2t30min
22.88667,0.325,B2t30min
22.89333,0.323,B2t30min
22.9,0.322,B2t30min
22.90667,0.321,B2t30min
22.91333,0.319,B2t30min
22.92,0.317,B2t30min
22.92667,0.314,B2t30min
22.93333,0.312,B2t30min
22.94,0.309,B2t30min
22.94667,0.307,B2t30min
22.95333,0.306,B2t30min
22.96,0.306,B2t30min
22.96667,0.306,B2t30min
22.97333,0.304,B2t30min
22.98,0.301,B2t30min
22.98667,0.298,B2t30min
22.99333,0.294,B2t30min
23,0.293,B2t30min
23.00667,0.291,B2t30min
23.01333,0.29,B2t30min
23.02,0.289,B2t30min
23.02667,0.289,B2t30min
23.03333,0.286,B2t30min
23.04,0.284,B2t30min
23.04667,0.283,B2t30min
23.05333,0.281,B2t30min
23.06,0.28,B2t30min
23.06667,0.277,B2t30min
23.07333,0.274,B2t30min
23.08,0.274,B2t30min
23.08667,0.272,B2t30min
23.09333,0.269,B2t30min
23.1,0.268,B2t30min
23.10667,0.267,B2t30min
23.11333,0.264,B2t30min
23.12,0.261,B2t30min
23.12667,0.258,B2t30min
23.13333,0.256,B2t30min
23.14,0.252,B2t30min
23.14667,0.249,B2t30min
23.15333,0.246,B2t30min
23.16,0.244,B2t30min
23.16667,0.243,B2t30min
23.17333,0.242,B2t30min
23.18,0.24,B2t30min
23.18667,0.239,B2t30min
23.19333,0.238,B2t30min
23.2,0.238,B2t30min
23.20667,0.237,B2t30min
23.21333,0.236,B2t30min
23.22,0.236,B2t30min
23.22667,0.235,B2t30min
23.23333,0.232,B2t30min
23.24,0.231,B2t30min
23.24667,0.229,B2t30min
23.25333,0.228,B2t30min
23.26,0.226,B2t30min
23.26667,0.225,B2t30min
23.27333,0.224,B2t30min
23.28,0.224,B2t30min
23.28667,0.223,B2t30min
23.29333,0.221,B2t30min
23.3,0.218,B2t30min
23.30667,0.217,B2t30min
23.31333,0.214,B2t30min
23.32,0.213,B2t30min
23.32667,0.211,B2t30min
23.33333,0.209,B2t30min
23.34,0.208,B2t30min
23.34667,0.208,B2t30min
23.35333,0.208,B2t30min
23.36,0.207,B2t30min
23.36667,0.203,B2t30min
23.37333,0.202,B2t30min
23.38,0.201,B2t30min
23.38667,0.198,B2t30min
23.39333,0.196,B2t30min
23.4,0.194,B2t30min
23.40667,0.192,B2t30min
23.41333,0.19,B2t30min
23.42,0.187,B2t30min
23.42667,0.185,B2t30min
23.43333,0.184,B2t30min
23.44,0.184,B2t30min
23.44667,0.183,B2t30min
23.45333,0.182,B2t30min
23.46,0.181,B2t30min
23.46667,0.177,B2t30min
23.47333,0.174,B2t30min
23.48,0.172,B2t30min
23.48667,0.171,B2t30min
23.49333,0.171,B2t30min
23.5,0.171,B2t30min
23.50667,0.171,B2t30min
23.51333,0.168,B2t30min
23.52,0.167,B2t30min
23.52667,0.167,B2t30min
23.53333,0.166,B2t30min
23.54,0.164,B2t30min
23.54667,0.163,B2t30min
23.55333,0.162,B2t30min
23.56,0.162,B2t30min
23.56667,0.159,B2t30min
23.57333,0.157,B2t30min
23.58,0.156,B2t30min
23.58667,0.155,B2t30min
23.59333,0.154,B2t30min
23.6,0.151,B2t30min
23.60667,0.149,B2t30min
23.61333,0.148,B2t30min
23.62,0.147,B2t30min
23.62667,0.146,B2t30min
23.63333,0.144,B2t30min
23.64,0.143,B2t30min
23.64667,0.142,B2t30min
23.65333,0.141,B2t30min
23.66,0.139,B2t30min
23.66667,0.139,B2t30min
23.67333,0.137,B2t30min
23.68,0.136,B2t30min
23.68667,0.133,B2t30min
23.69333,0.131,B2t30min
23.7,0.129,B2t30min
23.70667,0.127,B2t30min
23.71333,0.125,B2t30min
23.72,0.124,B2t30min
23.72667,0.122,B2t30min
23.73333,0.122,B2t30min
23.74,0.121,B2t30min
23.74667,0.119,B2t30min
23.75333,0.118,B2t30min
23.76,0.117,B2t30min
23.76667,0.117,B2t30min
23.77333,0.116,B2t30min
23.78,0.114,B2t30min
23.78667,0.113,B2t30min
23.79333,0.112,B2t30min
23.8,0.111,B2t30min
23.80667,0.109,B2t30min
23.81333,0.107,B2t30min
23.82,0.106,B2t30min
23.82667,0.104,B2t30min
23.83333,0.103,B2t30min
23.84,0.102,B2t30min
23.84667,0.099,B2t30min
23.85333,0.097,B2t30min
23.86,0.094,B2t30min
23.86667,0.093,B2t30min
23.87333,0.092,B2t30min
23.88,0.091,B2t30min
23.88667,0.089,B2t30min
23.89333,0.089,B2t30min
23.9,0.088,B2t30min
23.90667,0.088,B2t30min
23.91333,0.088,B2t30min
23.92,0.086,B2t30min
23.92667,0.085,B2t30min
23.93333,0.083,B2t30min
23.94,0.082,B2t30min
23.94667,0.08,B2t30min
23.95333,0.079,B2t30min
23.96,0.078,B2t30min
23.96667,0.078,B2t30min
23.97333,0.077,B2t30min
23.98,0.076,B2t30min
23.98667,0.074,B2t30min
23.99333,0.073,B2t30min
24,0.072,B2t30min
24.00667,0.07,B2t30min
24.01333,0.068,B2t30min
24.02,0.067,B2t30min
24.02667,0.067,B2t30min
24.03333,0.064,B2t30min
24.04,0.063,B2t30min
24.04667,0.062,B2t30min
24.05333,0.061,B2t30min
24.06,0.058,B2t30min
24.06667,0.058,B2t30min
24.07333,0.058,B2t30min
24.08,0.057,B2t30min
24.08667,0.056,B2t30min
24.09333,0.054,B2t30min
24.1,0.052,B2t30min
24.10667,0.052,B2t30min
24.11333,0.051,B2t30min
24.12,0.048,B2t30min
24.12667,0.047,B2t30min
24.13333,0.047,B2t30min
24.14,0.047,B2t30min
24.14667,0.047,B2t30min
24.15333,0.047,B2t30min
24.16,0.045,B2t30min
24.16667,0.044,B2t30min
24.17333,0.043,B2t30min
24.18,0.042,B2t30min
24.18667,0.042,B2t30min
24.19333,0.039,B2t30min
24.2,0.038,B2t30min
24.20667,0.037,B2t30min
24.21333,0.037,B2t30min
24.22,0.037,B2t30min
24.22667,0.036,B2t30min
24.23333,0.032,B2t30min
24.24,0.031,B2t30min
24.24667,0.03,B2t30min
24.25333,0.028,B2t30min
24.26,0.027,B2t30min
24.26667,0.025,B2t30min
24.27333,0.023,B2t30min
24.28,0.022,B2t30min
24.28667,0.022,B2t30min
24.29333,0.021,B2t30min
24.3,0.021,B2t30min
24.30667,0.021,B2t30min
24.31333,0.021,B2t30min
24.32,0.021,B2t30min
24.32667,0.019,B2t30min
24.33333,0.018,B2t30min
24.34,0.018,B2t30min
24.34667,0.018,B2t30min
24.35333,0.017,B2t30min
24.36,0.016,B2t30min
24.36667,0.015,B2t30min
24.37333,0.013,B2t30min
24.38,0.013,B2t30min
24.38667,0.012,B2t30min
24.39333,0.011,B2t30min
24.4,0.009,B2t30min
24.40667,0.008,B2t30min
24.41333,0.007,B2t30min
24.42,0.007,B2t30min
24.42667,0.007,B2t30min
24.43333,0.006,B2t30min
24.44,0.006,B2t30min
24.44667,0.004,B2t30min
24.45333,0.002,B2t30min
24.46,0.002,B2t30min
24.46667,0.002,B2t30min
24.47333,0.002,B2t30min
24.48,0.002,B2t30min
24.48667,0.002,B2t30min
24.49333,0.002,B2t30min
24.5,0.002,B2t30min
24.50667,0.002,B2t30min
24.51333,0.002,B2t30min
24.52,0.002,B2t30min
24.52667,0.002,B2t30min
24.53333,0.002,B2t30min
24.54,0.002,B2t30min
24.54667,0.002,B2t30min
24.55333,0.002,B2t30min
24.56,0.002,B2t30min
24.56667,0.002,B2t30min
24.57333,0.002,B2t30min
24.58,0.001,B2t30min
24.58667,0.001,B2t30min
24.59333,-0.001,B2t30min
24.6,-0.002,B2t30min
24.60667,-0.002,B2t30min
24.61333,-0.002,B2t30min
24.62,-0.002,B2t30min
24.62667,-0.002,B2t30min
24.63333,-0.002,B2t30min
24.64,-0.002,B2t30min
24.64667,-0.002,B2t30min
24.65333,-0.002,B2t30min
24.66,-0.003,B2t30min
24.66667,-0.003,B2t30min
24.67333,-0.004,B2t30min
24.68,-0.004,B2t30min
24.68667,-0.004,B2t30min
24.69333,-0.004,B2t30min
24.7,-0.004,B2t30min
24.70667,-0.004,B2t30min
24.71333,-0.004,B2t30min
24.72,-0.004,B2t30min
24.72667,-0.005,B2t30min
24.73333,-0.006,B2t30min
24.74,-0.006,B2t30min
24.74667,-0.006,B2t30min
24.75333,-0.006,B2t30min
24.76,-0.006,B2t30min
24.76667,-0.006,B2t30min
24.77333,-0.006,B2t30min
24.78,-0.006,B2t30min
24.78667,-0.006,B2t30min
24.79333,-0.006,B2t30min
24.8,-0.006,B2t30min
24.80667,-0.006,B2t30min
24.81333,-0.006,B2t30min
24.82,-0.006,B2t30min
24.82667,-0.006,B2t30min
24.83333,-0.007,B2t30min
24.84,-0.007,B2t30min
24.84667,-0.007,B2t30min
24.85333,-0.007,B2t30min
24.86,-0.007,B2t30min
24.86667,-0.007,B2t30min
24.87333,-0.007,B2t30min
24.88,-0.007,B2t30min
24.88667,-0.007,B2t30min
24.89333,-0.007,B2t30min
24.9,-0.007,B2t30min
24.90667,-0.007,B2t30min
24.91333,-0.007,B2t30min
24.92,-0.007,B2t30min
24.92667,-0.007,B2t30min
24.93333,-0.007,B2t30min
24.94,-0.007,B2t30min
24.94667,-0.007,B2t30min
24.95333,-0.007,B2t30min
24.96,-0.007,B2t30min
24.96667,-0.006,B2t30min
24.97333,-0.005,B2t30min
24.98,-0.005,B2t30min
24.98667,-0.005,B2t30min
24.99333,-0.005,B2t30min
25,-0.005,B2t30min
25.00667,-0.005,B2t30min
25.01333,-0.005,B2t30min
25.02,-0.005,B2t30min
25.02667,-0.005,B2t30min
25.03333,-0.005,B2t30min
25.04,-0.005,B2t30min
25.04667,-0.005,B2t30min
25.05333,-0.006,B2t30min
25.06,-0.007,B2t30min
25.06667,-0.008,B2t30min
25.07333,-0.008,B2t30min
25.08,-0.008,B2t30min
25.08667,-0.008,B2t30min
25.09333,-0.008,B2t30min
25.1,-0.008,B2t30min
25.10667,-0.009,B2t30min
25.11333,-0.009,B2t30min
25.12,-0.009,B2t30min
25.12667,-0.009,B2t30min
25.13333,-0.009,B2t30min
25.14,-0.009,B2t30min
25.14667,-0.009,B2t30min
25.15333,-0.009,B2t30min
25.16,-0.009,B2t30min
25.16667,-0.009,B2t30min
25.17333,-0.009,B2t30min
25.18,-0.009,B2t30min
25.18667,-0.009,B2t30min
25.19333,-0.009,B2t30min
25.2,-0.009,B2t30min
25.20667,-0.009,B2t30min
25.21333,-0.009,B2t30min
25.22,-0.009,B2t30min
25.22667,-0.009,B2t30min
25.23333,-0.009,B2t30min
25.24,-0.009,B2t30min
25.24667,-0.009,B2t30min
25.25333,-0.009,B2t30min
25.26,-0.009,B2t30min
25.26667,-0.009,B2t30min
25.27333,-0.009,B2t30min
25.28,-0.009,B2t30min
25.28667,-0.009,B2t30min
25.29333,-0.009,B2t30min
25.3,-0.009,B2t30min
25.30667,-0.009,B2t30min
25.31333,-0.009,B2t30min
25.32,-0.009,B2t30min
25.32667,-0.009,B2t30min
25.33333,-0.009,B2t30min
25.34,-0.009,B2t30min
25.34667,-0.009,B2t30min
25.35333,-0.009,B2t30min
25.36,-0.009,B2t30min
25.36667,-0.009,B2t30min
25.37333,-0.009,B2t30min
25.38,-0.009,B2t30min
25.38667,-0.009,B2t30min
25.39333,-0.009,B2t30min
25.4,-0.009,B2t30min
25.40667,-0.009,B2t30min
25.41333,-0.009,B2t30min
25.42,-0.009,B2t30min
25.42667,-0.009,B2t30min
25.43333,-0.009,B2t30min
25.44,-0.009,B2t30min
25.44667,-0.009,B2t30min
25.45333,-0.009,B2t30min
25.46,-0.009,B2t30min
25.46667,-0.009,B2t30min
25.47333,-0.009,B2t30min
25.48,-0.009,B2t30min
25.48667,-0.009,B2t30min
25.49333,-0.008,B2t30min
25.5,-0.008,B2t30min
25.50667,-0.008,B2t30min
25.51333,-0.008,B2t30min
25.52,-0.008,B2t30min
25.52667,-0.008,B2t30min
25.53333,-0.008,B2t30min
25.54,-0.008,B2t30min
25.54667,-0.008,B2t30min
25.55333,-0.008,B2t30min
25.56,-0.008,B2t30min
25.56667,-0.008,B2t30min
25.57333,-0.008,B2t30min
25.58,-0.008,B2t30min
25.58667,-0.008,B2t30min
25.59333,-0.009,B2t30min
25.6,-0.011,B2t30min
25.60667,-0.011,B2t30min
25.61333,-0.011,B2t30min
25.62,-0.011,B2t30min
25.62667,-0.011,B2t30min
25.63333,-0.011,B2t30min
25.64,-0.011,B2t30min
25.64667,-0.011,B2t30min
25.65333,-0.011,B2t30min
25.66,-0.012,B2t30min
25.66667,-0.012,B2t30min
25.67333,-0.012,B2t30min
25.68,-0.012,B2t30min
25.68667,-0.012,B2t30min
25.69333,-0.012,B2t30min
25.7,-0.012,B2t30min
25.70667,-0.012,B2t30min
25.71333,-0.012,B2t30min
25.72,-0.012,B2t30min
25.72667,-0.012,B2t30min
25.73333,-0.012,B2t30min
25.74,-0.012,B2t30min
25.74667,-0.012,B2t30min
25.75333,-0.012,B2t30min
25.76,-0.012,B2t30min
25.76667,-0.012,B2t30min
25.77333,-0.012,B2t30min
25.78,-0.01,B2t30min
25.78667,-0.01,B2t30min
25.79333,-0.01,B2t30min
25.8,-0.01,B2t30min
25.80667,-0.01,B2t30min
25.81333,-0.01,B2t30min
25.82,-0.01,B2t30min
25.82667,-0.01,B2t30min
25.83333,-0.009,B2t30min
25.84,-0.009,B2t30min
25.84667,-0.009,B2t30min
25.85333,-0.009,B2t30min
25.86,-0.009,B2t30min
25.86667,-0.009,B2t30min
25.87333,-0.009,B2t30min
25.88,-0.009,B2t30min
25.88667,-0.008,B2t30min
25.89333,-0.008,B2t30min
25.9,-0.008,B2t30min
25.90667,-0.008,B2t30min
25.91333,-0.008,B2t30min
25.92,-0.008,B2t30min
25.92667,-0.008,B2t30min
25.93333,-0.006,B2t30min
25.94,-0.005,B2t30min
25.94667,-0.005,B2t30min
25.95333,-0.005,B2t30min
25.96,-0.005,B2t30min
25.96667,-0.004,B2t30min
25.97333,-0.004,B2t30min
25.98,-0.004,B2t30min
25.98667,-0.004,B2t30min
25.99333,-0.004,B2t30min
26,-0.004,B2t30min
26.00667,-0.004,B2t30min
26.01333,-0.004,B2t30min
26.02,-0.003,B2t30min
26.02667,-0.003,B2t30min
26.03333,-0.003,B2t30min
26.04,-0.003,B2t30min
26.04667,-0.003,B2t30min
26.05333,-0.003,B2t30min
26.06,-0.003,B2t30min
26.06667,-0.003,B2t30min
26.07333,-0.003,B2t30min
26.08,-0.003,B2t30min
26.08667,-0.003,B2t30min
26.09333,-0.003,B2t30min
26.1,-0.003,B2t30min
26.10667,-0.003,B2t30min
26.11333,-0.003,B2t30min
26.12,-0.003,B2t30min
26.12667,-0.003,B2t30min
26.13333,-0.003,B2t30min
26.14,-0.003,B2t30min
26.14667,-0.003,B2t30min
26.15333,-0.003,B2t30min
26.16,-0.003,B2t30min
26.16667,-0.003,B2t30min
26.17333,-0.003,B2t30min
26.18,-0.003,B2t30min
26.18667,-0.003,B2t30min
26.19333,-0.003,B2t30min
26.2,-0.003,B2t30min
26.20667,-0.003,B2t30min
26.21333,-0.002,B2t30min
26.22,-0.002,B2t30min
26.22667,-0.002,B2t30min
26.23333,-0.002,B2t30min
26.24,-0.002,B2t30min
26.24667,-0.002,B2t30min
26.25333,0,B2t30min
26.26,0,B2t30min
26.26667,0.001,B2t30min
26.27333,0.001,B2t30min
26.28,0.001,B2t30min
26.28667,0.001,B2t30min
26.29333,0.002,B2t30min
26.3,0.003,B2t30min
26.30667,0.003,B2t30min
26.31333,0.003,B2t30min
26.32,0.003,B2t30min
26.32667,0.003,B2t30min
26.33333,0.003,B2t30min
26.34,0.003,B2t30min
26.34667,0.003,B2t30min
26.35333,0.003,B2t30min
26.36,0.003,B2t30min
26.36667,0.003,B2t30min
26.37333,0.003,B2t30min
26.38,0.003,B2t30min
26.38667,0.003,B2t30min
26.39333,0.003,B2t30min
26.4,0.003,B2t30min
26.40667,0.003,B2t30min
26.41333,0.003,B2t30min
26.42,0.003,B2t30min
26.42667,0.003,B2t30min
26.43333,0.003,B2t30min
26.44,0.003,B2t30min
26.44667,0.003,B2t30min
26.45333,0.003,B2t30min
26.46,0.003,B2t30min
26.46667,0.003,B2t30min
26.47333,0.003,B2t30min
26.48,0.003,B2t30min
26.48667,0.003,B2t30min
26.49333,0.003,B2t30min
26.5,0.003,B2t30min
26.50667,0.003,B2t30min
26.51333,0.003,B2t30min
26.52,0.003,B2t30min
26.52667,0.003,B2t30min
26.53333,0.003,B2t30min
26.54,0.003,B2t30min
26.54667,0.003,B2t30min
26.55333,0.003,B2t30min
26.56,0.003,B2t30min
26.56667,0.003,B2t30min
26.57333,0.003,B2t30min
26.58,0.003,B2t30min
26.58667,0.003,B2t30min
26.59333,0.003,B2t30min
26.6,0.003,B2t30min
26.60667,0.003,B2t30min
26.61333,0.003,B2t30min
26.62,0.003,B2t30min
26.62667,0.003,B2t30min
26.63333,0.003,B2t30min
26.64,0.003,B2t30min
26.64667,0.003,B2t30min
26.65333,0.003,B2t30min
26.66,0.003,B2t30min
26.66667,0.003,B2t30min
26.67333,0.003,B2t30min
26.68,0.003,B2t30min
26.68667,0.003,B2t30min
26.69333,0.003,B2t30min
26.7,0.003,B2t30min
26.70667,0.003,B2t30min
26.71333,0.003,B2t30min
26.72,0.003,B2t30min
26.72667,0.003,B2t30min
26.73333,0.003,B2t30min
26.74,0.003,B2t30min
26.74667,0.003,B2t30min
26.75333,0.003,B2t30min
26.76,0.003,B2t30min
26.76667,0.003,B2t30min
26.77333,0.003,B2t30min
26.78,0.003,B2t30min
26.78667,0.003,B2t30min
26.79333,0.003,B2t30min
26.8,0.003,B2t30min
26.80667,0.003,B2t30min
26.81333,0.003,B2t30min
26.82,0.003,B2t30min
26.82667,0.003,B2t30min
26.83333,0.003,B2t30min
26.84,0.003,B2t30min
26.84667,0.003,B2t30min
26.85333,0.003,B2t30min
26.86,0.003,B2t30min
26.86667,0.005,B2t30min
26.87333,0.005,B2t30min
26.88,0.005,B2t30min
26.88667,0.005,B2t30min
26.89333,0.005,B2t30min
26.9,0.005,B2t30min
26.90667,0.005,B2t30min
26.91333,0.005,B2t30min
26.92,0.005,B2t30min
26.92667,0.005,B2t30min
26.93333,0.005,B2t30min
26.94,0.005,B2t30min
26.94667,0.006,B2t30min
26.95333,0.008,B2t30min
26.96,0.008,B2t30min
26.96667,0.008,B2t30min
26.97333,0.009,B2t30min
26.98,0.011,B2t30min
26.98667,0.011,B2t30min
26.99333,0.011,B2t30min
27,0.012,B2t30min
27.00667,0.012,B2t30min
27.01333,0.012,B2t30min
27.02,0.012,B2t30min
27.02667,0.012,B2t30min
27.03333,0.012,B2t30min
27.04,0.012,B2t30min
27.04667,0.012,B2t30min
27.05333,0.012,B2t30min
27.06,0.012,B2t30min
27.06667,0.012,B2t30min
27.07333,0.012,B2t30min
27.08,0.012,B2t30min
27.08667,0.012,B2t30min
27.09333,0.012,B2t30min
27.1,0.012,B2t30min
27.10667,0.012,B2t30min
27.11333,0.012,B2t30min
27.12,0.012,B2t30min
27.12667,0.012,B2t30min
27.13333,0.012,B2t30min
27.14,0.012,B2t30min
27.14667,0.012,B2t30min
27.15333,0.012,B2t30min
27.16,0.012,B2t30min
27.16667,0.012,B2t30min
27.17333,0.012,B2t30min
27.18,0.012,B2t30min
27.18667,0.011,B2t30min
27.19333,0.011,B2t30min
27.2,0.01,B2t30min
27.20667,0.009,B2t30min
27.21333,0.009,B2t30min
27.22,0.009,B2t30min
27.22667,0.009,B2t30min
27.23333,0.009,B2t30min
27.24,0.009,B2t30min
27.24667,0.009,B2t30min
27.25333,0.009,B2t30min
27.26,0.009,B2t30min
27.26667,0.009,B2t30min
27.27333,0.009,B2t30min
27.28,0.009,B2t30min
27.28667,0.009,B2t30min
27.29333,0.009,B2t30min
27.3,0.009,B2t30min
27.30667,0.009,B2t30min
27.31333,0.009,B2t30min
27.32,0.009,B2t30min
27.32667,0.009,B2t30min
27.33333,0.009,B2t30min
27.34,0.009,B2t30min
27.34667,0.009,B2t30min
27.35333,0.009,B2t30min
27.36,0.01,B2t30min
27.36667,0.01,B2t30min
27.37333,0.01,B2t30min
27.38,0.01,B2t30min
27.38667,0.01,B2t30min
27.39333,0.01,B2t30min
27.4,0.01,B2t30min
27.40667,0.01,B2t30min
27.41333,0.01,B2t30min
27.42,0.01,B2t30min
27.42667,0.01,B2t30min
27.43333,0.01,B2t30min
27.44,0.01,B2t30min
27.44667,0.01,B2t30min
27.45333,0.01,B2t30min
27.46,0.01,B2t30min
27.46667,0.01,B2t30min
27.47333,0.01,B2t30min
27.48,0.01,B2t30min
27.48667,0.01,B2t30min
27.49333,0.01,B2t30min
27.5,0.01,B2t30min
27.50667,0.01,B2t30min
27.51333,0.01,B2t30min
27.52,0.01,B2t30min
27.52667,0.01,B2t30min
27.53333,0.01,B2t30min
27.54,0.011,B2t30min
27.54667,0.011,B2t30min
27.55333,0.011,B2t30min
27.56,0.013,B2t30min
27.56667,0.013,B2t30min
27.57333,0.013,B2t30min
27.58,0.013,B2t30min
27.58667,0.013,B2t30min
27.59333,0.013,B2t30min
27.6,0.013,B2t30min
27.60667,0.013,B2t30min
27.61333,0.013,B2t30min
27.62,0.013,B2t30min
27.62667,0.013,B2t30min
27.63333,0.013,B2t30min
27.64,0.013,B2t30min
27.64667,0.013,B2t30min
27.65333,0.013,B2t30min
27.66,0.013,B2t30min
27.66667,0.013,B2t30min
27.67333,0.013,B2t30min
27.68,0.013,B2t30min
27.68667,0.013,B2t30min
27.69333,0.013,B2t30min
27.7,0.013,B2t30min
27.70667,0.015,B2t30min
27.71333,0.015,B2t30min
